OSEBuildingID	DataYear	NumberofBuildings	NumberofFloors	PropertyGFATotal	PropertyGFABuilding(s)	ENERGYSTARScore	SiteEUI(kBtu/sf)	SiteEUIWN(kBtu/sf)	SourceEUI(kBtu/sf)	SourceEUIWN(kBtu/sf)	SiteEnergyUse(kBtu)	SiteEnergyUseWN(kBtu)	SteamUse(kBtu)	Electricity(kWh)	Electricity(kBtu)	NaturalGas(therms)	NaturalGas(kBtu)	TotalGHGEmissions	GHGEmissionsIntensity	Building_Campus	Building_Multifamily HR (10+)	Building_Multifamily LR (1-4)	Building_Multifamily MR (5-9)	Building_NonResidential	Building_Nonresidential COS	Building_SPS-District K-12	Property_College/University	Property_Distribution Center	"Property_Distribution Center
"	Property_High-Rise Multifamily	Property_Hospital	Property_Hotel	Property_K-12 School	Property_Laboratory	Property_Large Office	Property_Low-Rise Multifamily	Property_Medical Office	Property_Mid-Rise Multifamily	Property_Mixed Use Property	Property_Non-Refrigerated Warehouse	Property_Other	Property_Refrigerated Warehouse	Property_Residence Hall/Dormitory	Property_Restaurant	"Property_Restaurant
"	Property_Retail Store	Property_SPS-District K-12	Property_Self-Storage Facility	"Property_Self-Storage Facility
"	Property_Senior Care Community	Property_Small- and Mid-Sized Office	Property_Supermarket/Grocery Store	Property_Worship Facility	DistrictCode_1	DistrictCode_2	DistrictCode_3	DistrictCode_4	DistrictCode_5	DistrictCode_6	DistrictCode_7
25978	2015	-0.043936690370628334	-0.30807734184105623	-0.4284057845421803	-0.44963552648058625	1.0193585998508226	-0.5950595814049291	-0.6132507638326399	-0.4872842284243645	-0.4882013543931812	-0.3219799027052808	-0.32845633537145386	-0.07067551988677616	-0.3031309373691214	-0.30313104439966904	-0.293392930524102	-0.2933928549005995	-0.26031271891946406	-0.5654296394341282	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
25992	2015	-0.043936690370628334	2.601504991481611	7.446732781193088	7.1067638185644535	0.858433095958159	0.09582960763073096	0.042484691839568337	0.2389644126867948	0.1753317374675848	1.8272666863487859	1.8246551488283382	-0.07067551988677616	2.2571677264641927	2.2571677378045787	0.8597560110672027	0.859763112895986	0.8017636922635816	-0.4368789916312264	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
25994	2015	-0.043936690370628334	-0.30807734184105623	-0.45952521588535095	-0.44508556679680117	-1.3945239585391325	0.21035200037848986	0.39949621770554855	-0.32623327453778944	-0.2499708311934585	-0.2852258435753275	-0.27849096984793364	-0.07067551988677616	-0.34660287972281184	-0.3466029646951036	-0.0777499838103979	-0.07774589845425646	-0.14738181904314487	0.7445626762716331	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
25995	2015	-0.043936690370628334	0.055620449824277135	-0.19281393344268113	-0.13799403111214448	-0.6435382737067019	-0.16325383825764164	-0.16880784387703202	-0.21152245360914396	-0.23011828759348166	-0.17577481362986597	-0.17467139113045077	-0.07067551988677616	-0.19840755548122993	-0.1984075626906828	-0.0590045975962333	-0.05901542454992337	-0.1126491169722207	-0.045105588803335185	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
25996	2015	-0.043936690370628334	-0.12622844600838953	-0.43123603741423183	-0.4125133891956505	0.5097611708573877	-0.6457498208178716	-0.651501998746852	-0.5518565448411517	-0.5385962727623532	-0.32797197254645144	-0.33323560725597534	-0.07067551988677616	-0.31170095999057923	-0.3117008643040442	-0.293392930524102	-0.2933928549005995	-0.261702027002301	-0.5715510988533139	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
25997	2015	-0.043936690370628334	0.055620449824277135	0.008454426458494669	-0.20553633803968385	-0.6703591910221459	-0.16700867080674842	-0.17791528076136823	-0.1636629720296429	-0.18659540354737847	-0.06190536641753824	-0.05536353330715778	-0.07067551988677616	-0.06595325058985006	-0.06595332596064535	0.009255116850295356	0.009250202601185115	-0.05290886941023112	-0.10019872357600744	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
26002	2015	-0.043936690370628334	-0.6717751335063896	-0.44640192072862134	-0.4299753966307176	-1.019031116122917	-0.08064752217729089	0.03337725495523211	-0.2639399810533595	-0.23240896570117128	-0.27732891121844533	-0.27096932763649223	-0.07067551988677616	-0.30864036607104395	-0.30864051548693927	-0.13763107866120147	-0.13762793618239738	-0.17449813573137352	0.31606051692862697	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
26004	2015	-0.043936690370628334	0.055620449824277135	-0.3858318392168387	-0.4551077752894629	1.2071050210589302	-0.2552472357107594	-0.2671681622278633	-0.30192369659264606	-0.30341998703955014	-0.2851868560232571	-0.2905098848703997	-0.07067551988677616	-0.29520108597877676	-0.29520090959847994	-0.19303884271089758	-0.19304114039666095	-0.20312780586697818	-0.15529185834867962	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
26007	2015	1.2298385101088232	-0.4899262376737229	-0.3979605407935314	-0.4540087140820621	0.9120749305890469	0.05077161704144881	0.13720203543666515	-0.3748524304280762	-0.35305134603949234	-0.27790642815232736	-0.2755812554293396	-0.07067551988677616	-0.33911539384610156	-0.33911530774251814	-0.07105182181720524	-0.0710531806282986	-0.1424200044615843	0.38339657053967086	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
26008	2015	-0.043936690370628334	-0.12622844600838953	-0.43274461559603294	-0.4142503670479063	-0.21440359665959882	0.4975966903851637	0.7583292309483957	-0.20772408205521528	-0.10336743230132145	-0.21034114781528698	-0.18641127854228648	-0.07067551988677616	-0.33685681219925295	-0.33685675239714447	0.14085151502044074	0.14085676970869596	-0.02408072669136408	1.6872674268262462	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
26013	2015	-0.043936690370628334	-0.12622844600838953	-0.39023074639297545	-0.3652998717336712	0.9925376825353787	-0.6363627394451045	-0.6460375366162503	-0.5389420815577943	-0.5324877978085143	-0.3227343007827715	-0.32814752065745495	-0.07067551988677616	-0.3042098776462784	-0.30420993988759343	-0.293392930524102	-0.2933928549005995	-0.26048638242981864	-0.5715510988533139	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
26017	2015	-0.043936690370628334	-0.12622844600838953	-0.45098773139630866	-0.45224867900167903	-1.3945239585391325	0.7510478874498759	0.7510432814409268	0.4904166095568719	0.5395495565902378	-0.21841488761530128	-0.22248266349990473	-0.07067551988677616	-0.25853977430126013	-0.2585396488231436	-0.060921739368136496	-0.0609280691993404	-0.123565109051654	0.8241416487210484	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
26019	2015	-0.043936690370628334	0.23746934565694383	-0.43572172121144565	-0.4176782082961633	1.0461795171662667	-0.5593886721884141	-0.5713565541646932	-0.44246344408800636	-0.4332250798086298	-0.3201689345966348	-0.3260588721611547	-0.07067551988677616	-0.3005411210571856	-0.3005409995750532	-0.293392930524102	-0.2933928549005995	-0.25986615560712356	-0.5654296394341282	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
26023	2015	-0.043936690370628334	0.055620449824277135	-0.05714869907575698	0.018211003707531207	1.0998213517971545	-0.536859676893773	-0.5531416803960207	-0.5328646870715084	-0.5538674601469509	-0.2135297989312144	-0.2125986358349291	-0.07067551988677616	-0.21419496926334972	-0.21419510487154197	-0.14480260899313566	-0.1448131937330721	-0.16298672590215293	-0.326692722085882	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
26024	2015	-0.043936690370628334	-0.30807734184105623	-0.4597388198756945	-0.44533151056349224	0.7779703440118272	-0.5650209210120744	-0.5640706046572243	-0.4493005128850779	-0.42406236737787123	-0.32690464224572663	-0.3322703891473065	-0.07067551988677616	-0.3101742594984021	-0.3101743262665677	-0.293392930524102	-0.2933928549005995	-0.26145393627322294	-0.5654296394341282	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
26025	2015	-0.043936690370628334	-0.12622844600838953	-0.13213704993572678	-0.068130629886458	0.08062649381028458	-0.3697696284585183	-0.38010037959363246	-0.20164668756892945	-0.18125048796276927	-0.24384169940998973	-0.24553164868264452	-0.07067551988677616	-0.19137789992879323	-0.1913777722874862	-0.293392930524102	-0.2933928549005995	-0.24195400496768982	-0.5654296394341282	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
26026	2015	-0.043936690370628334	-0.30807734184105623	-0.3734962087745008	-0.3460317147619665	0.32201474964928006	-0.48241460493172367	-0.47117474843699475	-0.34446545799664696	-0.3011293089318605	-0.29941348010417285	-0.30130397739425463	-0.07067551988677616	-0.27085659685852503	-0.2708565119666468	-0.293392930524102	-0.2933928549005995	-0.2550035773171942	-0.5593081800149423	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
26037	2015	-0.043936690370628334	-0.30807734184105623	-0.44600808837142547	-0.4295219378108809	-1.3945239585391325	-0.6664013998379593	-0.6915747210379314	-0.5776854714078665	-0.5928089879776749	-0.33296945445720627	-0.3406979651594958	-0.07067551988677616	-0.318848220033226	-0.3188482834063932	-0.293392930524102	-0.2933928549005995	-0.26286805342896774	-0.5715510988533139	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
26040	2015	-0.043936690370628334	-0.30807734184105623	-0.1633098822764833	-0.1040230483379383	-1.3945239585391325	-0.8316140319986607	-0.8464011480716472	-0.8488892003583727	-0.8860157857619488	-0.31985666567768917	-0.32178583608449113	-0.07067551988677616	-0.32736609387462123	-0.3273661400951034	-0.23216273590788505	-0.2321555637059864	-0.2301945044093912	-0.4674862887271554	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
26052	2015	-0.043936690370628334	-0.30807734184105623	-0.4600191751130203	-0.44565431175727427	1.2071050210589302	-0.49555651885359764	-0.5003185464668707	-0.5670500310568662	-0.5615030538392497	-0.3209050549559526	-0.3267494836161408	-0.07067551988677616	-0.33204114209554236	-0.3320410376699288	-0.22501487399288794	-0.22502545356322087	-0.22699413400428461	-0.15529185834867962	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
26053	2015	-0.043936690370628334	-0.30807734184105623	-0.44339811461441564	-0.4265168124116242	1.1534631864280425	-0.3491180494384306	-0.3290987330413497	-0.4553779073713638	-0.42253524863941144	-0.3017503011126719	-0.30455722191009227	-0.07067551988677616	-0.32025264062732534	-0.32025266045612993	-0.1899856169260147	-0.18998105096808618	-0.20553428593903506	0.0038660865501511862	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
26056	2015	-0.043936690370628334	-0.30807734184105623	-0.40741919249093006	-0.38509065920959445	0.885254013273603	-0.08440235472639779	-0.035839265365723155	-0.45309888443900653	-0.4439149109778482	-0.25657994236791565	-0.25402350975733484	-0.07067551988677616	-0.33247091997260986	-0.33247097267337195	-0.0174901942886011	-0.01748398265875822	-0.11150789961846176	0.6772266226605891	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
26061	2015	-0.043936690370628334	-0.30807734184105623	-0.36172796393151285	-0.4050197900542815	0.8316121786427151	-0.48241460493172367	-0.472996235813862	-0.34294610937507547	-0.30494710577800993	-0.30888082221439334	-0.31229831752542686	-0.07067551988677616	-0.28439657804332685	-0.28439667142051056	-0.293392930524102	-0.2933928549005995	-0.25723639387889646	-0.5654296394341282	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
26064	2015	-0.043936690370628334	0.055620449824277135	-0.2765266722832438	-0.3642392392398159	1.1534631864280425	-0.5255951792464525	-0.5677135794109588	-0.39992168268400535	-0.42788016422402064	-0.3037037322423993	-0.31237456091409777	-0.07067551988677616	-0.2769925302147167	-0.27699249289958167	-0.293392930524102	-0.2933928549005995	-0.2560207493064141	-0.5776725582724997	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
26075	2015	-0.043936690370628334	-0.30807734184105623	-0.420408985153695	-0.4000471145214961	0.348835666964724	-0.39605345630226624	-0.4566028494220568	-0.2327933343111444	-0.28127676533188356	-0.29799725174768005	-0.30885591403199303	-0.07067551988677616	-0.26883106631154235	-0.26883100057631426	-0.293392930524102	-0.2933928549005995	-0.2546810593693928	-0.5470652611765708	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
26076	2015	-0.043936690370628334	-0.12622844600838953	-0.45578047092964125	-0.44077386513699807	1.0998213517971545	-0.1313377615902334	-0.09230537404860778	-0.49564064584300754	-0.49812762619316964	-0.28708530659751286	-0.28837702680462296	-0.07067551988677616	-0.34358652235464	-0.3435863577329702	-0.09048359212254506	-0.0904911034692865	-0.15398103243662048	0.6343764067262886	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
26080	2015	-0.043936690370628334	0.4193182414896105	1.3216784088410205	1.6057933891839065	1.2607468556898183	-0.6025692465031429	-0.6587879482543211	-0.5001986917077219	-0.5508132226700314	-0.05395168469374829	-0.06962416340089846	-0.07067551988677616	0.07629495484404264	0.07629497560266946	-0.2846119478404466	-0.2846180265708771	-0.1931545585580414	-0.5715510988533139	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
26089	2015	-0.043936690370628334	-0.30807734184105623	-0.387914478122688	-0.4089087758650843	1.0461795171662667	-0.550001590815647	-0.5804639910490295	-0.4287893064938632	-0.4462055890855378	-0.31702870469377026	-0.32499378391029143	-0.07067551988677616	-0.29604985233014025	-0.2960498177911083	-0.293392930524102	-0.2933928549005995	-0.2591466924927973	-0.5715510988533139	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
26095	2015	-0.043936690370628334	-0.30807734184105623	-0.46111389556353083	-0.4748293910810043	-1.3945239585391325	-0.41482761904780047	-0.44020946303025166	-0.25862226087785933	-0.2606606623626769	-0.3227100533260018	-0.3305733939517456	-0.07067551988677616	-0.3041753515574094	-0.3041752626097967	-0.293392930524102	-0.2933928549005995	-0.26046157335691084	-0.5593081800149423	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
26098	2015	-0.043936690370628334	-0.4899262376737229	-0.452930192683495	-0.4374920530002139	0.13426832844117248	0.5257579345034651	0.596216854407211	-0.09833098130207002	-0.062135226362907976	-0.275007862111918	-0.2768534763844058	-0.07067551988677616	-0.33916970050671846	-0.3391698006076273	-0.06163179187624879	-0.06162226382336467	-0.13718529007803784	0.7874128922059336	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
26100	2015	-0.043936690370628334	-0.30807734184105623	-0.1834687588651524	-0.2383467736648165	0.5634030054882756	-0.5293500117955593	-0.5749995289184278	-0.403720054237934	-0.4393335547624688	-0.27363548553894484	-0.2828119841786848	-0.07067551988677616	-0.23398884794131242	-0.23398887395749296	-0.293392930524102	-0.2933928549005995	-0.24895016352769028	-0.5715510988533139	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
26106	2015	-0.043936690370628334	-0.30807734184105623	-0.45210247722091385	-0.4365390209042859	0.2147310803875043	-0.2984278100254881	-0.33092022041821695	-0.11124544458542737	-0.11711150094745927	-0.30053954968467106	-0.3084086001585357	-0.07067551988677616	-0.2724670950455613	-0.27246695004402055	-0.293392930524102	-0.2933928549005995	-0.25527647711918	-0.540943801757385	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
26115	2015	-0.043936690370628334	-0.4899262376737229	-0.4445595863119085	-0.42785413164300695	-1.3945239585391325	1.060821572751191	0.9568713550269254	0.5884145956482313	0.5441309128056171	-0.1718321329388304	-0.18478914971601937	-0.07067551988677616	-0.2511234984828422	-0.25112355986941526	0.07202375856742226	0.07201694679970036	-0.0483439999951954	1.5219880225082298	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
26116	2015	-0.043936690370628334	0.055620449824277135	-0.42557553167012874	-0.40599587937833675	0.348835666964724	-0.4842920212062771	-0.472996235813862	-0.3467444809290041	-0.30341998703955014	-0.3094333546867407	-0.31246950277641616	-0.07067551988677616	-0.2851870816197239	-0.28518697606768306	-0.293392930524102	-0.2933928549005995	-0.2573604392434355	-0.5593081800149423	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
26119	2015	-0.043936690370628334	-0.4899262376737229	-0.4427306021445922	-0.42574823814071455	-1.3945239585391325	-0.3284664704183429	-0.212523540921846	-0.5077954348155792	-0.4859106762854916	-0.30533015435788036	-0.3000383516372578	-0.07067551988677616	-0.3332405640369818	-0.33324040771263025	-0.17230530947401854	-0.17231423565235354	-0.19784347333761612	0.08956651841875232	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
26121	2015	-0.043936690370628334	-0.30807734184105623	-0.4224248728125619	-0.40236820881964325	0.885254013273603	-0.39605345630226624	-0.391029303854836	-0.4538585587497923	-0.43780643602400904	-0.29871118826357024	-0.30243820651279096	-0.07067551988677616	-0.31059792338056574	-0.3105978317443403	-0.20189083064536417	-0.2019007016535572	-0.21059533681222686	-0.11856310183356478	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
26123	2015	-0.043936690370628334	0.055620449824277135	-0.4504069955475622	-0.43458684225617544	-0.6435382737067019	0.43188712077579383	0.6435755262057592	-0.16898069220514303	-0.08580556680903423	-0.2321820629256937	-0.21612967589142812	-0.07067551988677616	-0.329124406879628	-0.3291243518608388	0.053349377604068896	0.0533534545109823	-0.07154048316399117	1.4424090500588138	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
26125	2015	-0.043936690370628334	-0.30807734184105623	-0.2823073302719151	-0.24103678361300024	-0.0802990100823791	0.4863321927378433	0.6636118873512991	0.11665684865029206	0.18602156863680316	-0.07960313554081964	-0.042977533908628685	-0.07067551988677616	-0.2062431794207029	-0.20624315184389724	0.2674302087999259	0.26742764475321995	0.06781207935913816	1.02614980955418	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
26126	2015	-0.043936690370628334	-0.4899262376737229	-0.2971461324760911	-0.2581221896553216	-1.3945239585391325	-0.6513820696415318	-0.6278226628475778	-0.7243026133895127	-0.7417030649775015	-0.3005813378548486	-0.2974210001748411	-0.07067551988677616	-0.3238771606650546	-0.3238773319033978	-0.1780804032066652	-0.17808814559203037	-0.19950568122243892	-0.24711374963646662	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
26127	2015	-0.043936690370628334	-0.12622844600838953	-0.373389406779329	-0.3881111560942694	-0.2680454312904867	-0.3622599633603045	-0.42381607663844634	-0.19025157290714348	-0.2385174406550103	-0.2903467000837493	-0.30133260490235825	-0.07067551988677616	-0.2578891733141345	-0.2578892127098199	-0.293392930524102	-0.2933928549005995	-0.25286999704712315	-0.5531867205957566	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
26129	2015	-0.043936690370628334	-0.30807734184105623	-0.47216790206380765	-0.4596423634878298	0.37565658428016796	0.26291965606598566	0.38310283131374323	-0.2677383526072881	-0.22782760948579192	-0.2639868402565255	-0.25915486375417895	-0.07067551988677616	-0.3377746307283545	-0.3377746989391857	-0.029371739591013506	-0.029361740248950566	-0.11900023963661827	1.203672132710568	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
26130	2015	-0.043936690370628334	0.055620449824277135	-0.29736641159113286	-0.25837581916472174	0.8047912613272711	0.028242621746807663	0.2082400431344878	-0.32623327453778944	-0.26371489983959634	-0.17653613955214795	-0.1426848254430527	-0.07067551988677616	-0.29014948760112785	-0.2901495158647188	0.1445437880626247	0.14454075856752235	-0.014380379184413122	0.713955379175704	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
26134	2015	-0.043936690370628334	-0.30807734184105623	-0.29905521813978625	-0.2603203120701231	1.0730004344817106	-0.03558953158800873	0.08620038888438232	-0.4447424670203635	-0.4080276206240438	-0.21211806630378832	-0.1931765747421595	-0.07067551988677616	-0.3244644638225871	-0.3244645267806181	0.10731336822060333	0.1073240688059046	-0.040727614612499866	0.6037691096303596	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
26135	2015	-0.043936690370628334	-0.12622844600838953	-0.40095767178303876	-0.37765086026718914	-0.8044637775993656	-0.03558953158800873	0.01698386856342693	-0.13403567390899931	-0.08427844807057444	-0.2728992914791506	-0.2721102244278021	-0.07067551988677616	-0.2904458365305869	-0.29044569565380324	-0.16425804771541253	-0.16425798041452938	-0.18633206350839557	0.009987545969336991	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
26138	2015	-0.043936690370628334	0.055620449824277135	-0.2484043719295806	-0.2020008963934995	1.0998213517971545	-0.4767823561080634	-0.4839251600750655	-0.33610904057800395	-0.31869117442414774	-0.26406459425923684	-0.2657120850786962	-0.07067551988677616	-0.22030033264502197	-0.22030051920702684	-0.293392930524102	-0.2933928549005995	-0.246717346965988	-0.5593081800149423	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
26139	2015	-0.043936690370628334	-0.30807734184105623	-0.4049627466019797	-0.382262305892647	0.2147310803875043	0.09582960763073096	0.020626843317161473	0.3908992748439411	0.3456054768058482	-0.257204775007713	-0.2687418900819174	-0.07067551988677616	-0.21048952870483364	-0.2104895900441219	-0.293392930524102	-0.2933928549005995	-0.24510475722698083	-0.5225794234998276	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
26140	2015	-0.043936690370628334	0.23746934565694383	-0.38113255142928143	-0.4392136593670515	-1.3945239585391325	-0.25900206825986616	-0.32363427091074787	-0.09757130699128423	-0.14536319760896488	-0.3067934773188589	-0.31750584243623786	-0.07067551988677616	-0.286500871230542	-0.2865008127477317	-0.281961085143494	-0.2819647972032289	-0.25120778916230035	-0.5225794234998276	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
26141	2015	-0.043936690370628334	0.6011671373222772	-0.16601998290396663	-0.262941150333925	1.1534631864280425	-0.35662771453664427	-0.4001367407391722	-0.4295489808046489	-0.4561318608855262	-0.21899844798825663	-0.22713053874596573	-0.07067551988677616	-0.24959248222955646	-0.24959248954335134	-0.0828860302857435	-0.08289235870136993	-0.13433224669364052	-0.13692748009112218	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
26143	2015	-0.043936690370628334	0.055620449824277135	-0.3992354896108942	-0.4323349196424102	-1.3945239585391325	-0.5969369976794826	-0.6260011754707105	-0.48956325135672174	-0.5042361011470087	-0.3269806274370018	-0.33483809543744225	-0.07067551988677616	-0.31028323246639494	-0.31028310119266556	-0.293392930524102	-0.2933928549005995	-0.26147874534613075	-0.5776725582724997	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
26146	2015	-0.043936690370628334	-0.30807734184105623	-0.4069586088867519	-0.38456034296266683	0.9657167652199348	-0.05060886178443621	0.0060549443022234325	-0.08769554095106974	-0.07893353248596525	-0.2589164685745087	-0.2559970684235881	-0.07067551988677616	-0.26787368663894506	-0.26787363366376854	-0.1700331414480592	-0.1700373340897509	-0.18583588205023946	0.009987545969336991	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
